State,Location,Latitude,Longitude
Uttar Pradesh,Tulsipur,27.53,82.42
Uttar Pradesh,Tundla,27.21,78.24
Uttar Pradesh,Ugu,26.80,80.32
Uttar Pradesh,Ujhani,28.00,79.01
Uttar Pradesh,Umri,26.33,79.25
Uttar Pradesh,Un,29.58,77.26
Uttar Pradesh,Unnao,26.50,80.50
Uttar Pradesh,Usawan,27.82,79.35
Uttar Pradesh,Usehat,27.80,79.24
Uttar Pradesh,Uska,27.20,83.12
Uttar Pradesh,Utraula,27.32,82.42
Uttar Pradesh,Varanasi,25.32,83.01
Uttar Pradesh,Vindhyachal,25.17,82.50
Uttar Pradesh,Vrindavan,27.58,77.70
Uttar Pradesh,Walterganj,26.87,82.72
Uttar Pradesh,Wazirganj,28.21,79.06
Uttar Pradesh,Yusufpur,25.67,83.47
Uttar Pradesh,Zafarabad,25.70,82.73
Uttar Pradesh,Zaidpur,26.83,81.33
Uttar Pradesh,Zamania,25.42,83.56
Uttarakhand,Almora,29.69,79.50
Uttarakhand,Bageshwar,29.97,79.83
Uttarakhand,Barkot,30.81,78.21
Uttarakhand,Bazpur,29.15,79.11
Uttarakhand,Bhim Tal,29.34,79.56
Uttarakhand,Bhowali,29.39,79.50
Uttarakhand,Birbhaddar,30.07,78.28
Uttarakhand,Chakrata,30.70,77.86
Uttarakhand,Chamoli,30.50,79.50
Uttarakhand,Champawat,29.29,80.04
Uttarakhand,Clement Town,30.26,78.01
Uttarakhand,Dehradun,30.33,78.06
Uttarakhand,Devaprayag,30.15,78.60
Uttarakhand,Dharchula,29.85,80.52
Uttarakhand,Doiwala,30.18,78.12
Uttarakhand,Dugadda,29.81,78.61
Uttarakhand,Dwarahat,29.78,79.43
Uttarakhand,Garhwal,29.96,78.93
Uttarakhand,Haldwani,29.22,79.53
Uttarakhand,Harbatpur,30.44,77.74
Uttarakhand,Haridwar,29.95,78.16
Uttarakhand,Jaspur,29.28,78.83
Uttarakhand,Joshimath,30.56,79.56
Uttarakhand,Kaladhungi,29.28,79.35
Uttarakhand,Kalagarh,29.48,78.78
Uttarakhand,Kashipur,29.21,78.96
Uttarakhand,Khatima,28.92,79.97
Uttarakhand,Kichha,28.91,79.52
Uttarakhand,Kotdwara,29.75,78.52
Uttarakhand,Laksar,29.76,78.04
Uttarakhand,Lansdowne,29.84,78.68
Uttarakhand,Lohaghat,29.40,80.09
Uttarakhand,Manglaur,29.79,77.88
Uttarakhand,Mussoorie,30.45,78.07
Uttarakhand,Naini Tal,29.40,79.45
Uttarakhand,Narendranagar,30.16,78.29
Uttarakhand,Pauri,30.15,78.78
Uttarakhand,Pipalkoti,30.43,79.43
Uttarakhand,Pithoragarh,30.00,80.25
Uttarakhand,Raipur,30.31,78.09
Uttarakhand,Raiwala Bara,30.02,78.23
Uttarakhand,Ramnagar,29.39,79.13
Uttarakhand,Ranikhet,29.64,79.43
Uttarakhand,Rishikesh,30.11,78.29
Uttarakhand,Roorkee,29.87,77.89
Uttarakhand,Rudraprayag,30.61,79.07
Uttarakhand,Sitarganj,28.93,79.70
Uttarakhand,Srinagar,30.22,78.78
Uttarakhand,Sultanpur,29.76,78.11
Uttarakhand,Tanakpur,29.07,80.11
Uttarakhand,Tehri,30.39,78.48
Uttarakhand,Tehri-Garhwal,30.50,78.67
Uttarakhand,Udham Singh Nagar,29.03,79.52
Uttarakhand,Uttarkashi,30.73,78.44
Uttarakhand,Vikasnagar,30.47,77.77
West Bengal,Ahmedpur,23.83,87.69
West Bengal,Aistala,23.18,88.58
West Bengal,Aknapur,18.39,77.27
West Bengal,Alipurduar,26.49,89.53
West Bengal,Amlagora,22.85,87.34
West Bengal,Amta,22.57,88.02
West Bengal,Amtala,22.22,88.17
West Bengal,Andal,23.60,87.20
West Bengal,Arambagh,22.88,87.78
West Bengal,Asansol,23.68,86.97
West Bengal,Ashoknagar Kalyangarh,22.83,88.63
West Bengal,Badkulla,23.28,88.53
West Bengal,Baduria,22.74,88.79
West Bengal,Bagdogra,26.70,88.32
West Bengal,Bagnan,22.47,87.97
West Bengal,Bagula,23.34,88.64
West Bengal,Bahula,23.66,87.20
West Bengal,Baidyabati,22.79,88.32
West Bengal,Bakreswar,23.88,87.37
West Bengal,Balarampur,23.10,86.22
West Bengal,Bali Chak,22.36,87.55
West Bengal,Bally,22.65,88.34
West Bengal,Balurghat,25.22,88.77
West Bengal,Bamangola,25.17,88.34
West Bengal,Baneswar,26.65,89.82
West Bengal,Bangaon,23.07,88.82
West Bengal,Bankra,22.63,88.30
West Bengal,Bankura,23.25,87.07
West Bengal,Bansberia,22.97,88.40
West Bengal,Bansihari,25.40,88.42
West Bengal,Barabazar,23.36,86.65
West Bengal,Baranagar,22.64,88.37
West Bengal,Barasat,22.23,88.45
West Bengal,Bardhaman,23.25,87.85
West Bengal,Barjora,23.43,87.28
West Bengal,Barrackpore,22.75,88.37
West Bengal,Baruipur,22.35,88.44
West Bengal,Basanti,22.19,88.67
West Bengal,Basirhat,22.66,88.89
West Bengal,Bawali,22.43,88.19
West Bengal,Begampur,22.74,88.24
West Bengal,Belda,22.08,87.35
West Bengal,Beldanga,23.93,88.25
West Bengal,Beliatore,23.33,87.22
West Bengal,Berhampore,24.10,88.25
West Bengal,Bhadreswar,22.82,88.35
West Bengal,Bhandardaha,22.62,88.21
West Bengal,Bhatpara,22.87,88.42
West Bengal,Birbhum,24.00,87.58
West Bengal,Birpara,26.50,89.50
West Bengal,Bishnupur,22.38,88.27
West Bengal,Bolpur,23.67,87.72
West Bengal,Budge Budge,22.47,88.17
West Bengal,Canning,22.32,88.67
West Bengal,Chakapara,22.63,88.35
West Bengal,Chakdaha,23.08,88.52
West Bengal,Champadanga,22.83,87.96
West Bengal,Champahati,22.40,88.49
West Bengal,Champdani,22.80,88.37
West Bengal,Chandannagar,22.87,88.38
West Bengal,Chandrakona,22.73,87.52
West Bengal,Chittaranjan,23.87,86.87
West Bengal,Churulia,23.78,87.08
West Bengal,Contai,21.78,87.75
West Bengal,Cooch Behar,26.32,89.43
West Bengal,Cossimbazar,24.12,88.28
West Bengal,Dakshin Dinajpur,25.22,88.76
West Bengal,Dalkola,25.88,87.84
West Bengal,Dam Dam,22.63,88.42
West Bengal,Darjeeling,27.04,88.26
West Bengal,Daulatpur,25.33,88.33
West Bengal,Debagram,23.68,88.28
West Bengal,Debipur,24.25,88.62
West Bengal,Dhaniakhali,22.97,88.10
West Bengal,Dhulagari,22.58,88.17
West Bengal,Dhulian,24.68,87.97
West Bengal,Dhupguri,26.60,89.02
West Bengal,Diamond Harbour,22.20,88.20
West Bengal,Digha,21.68,87.55
West Bengal,Dinhata,26.13,89.47
West Bengal,Domjur,22.64,88.22
West Bengal,Dubrajpur,23.80,87.38
West Bengal,Durgapur,23.55,87.32
West Bengal,Egra,21.90,87.53
West Bengal,Falakata,26.53,89.20
West Bengal,Farakka,24.82,87.90
West Bengal,Fort Gloster,22.50,88.18
West Bengal,Gaighata,22.93,88.73
West Bengal,Gairkata,26.68,89.03
West Bengal,Gangadharpur,22.76,88.22
West Bengal,Gangarampur,25.40,88.52
West Bengal,Garui,22.63,88.40
West Bengal,Garulia,22.82,88.37
West Bengal,Ghatal,22.67,87.72
West Bengal,Giria,24.52,88.07
West Bengal,Gobardanga,22.87,88.76
West Bengal,Gobindapur,22.59,88.09
West Bengal,Gopalpur,22.62,88.75
West Bengal,Gopinathpur,23.22,88.15
West Bengal,Gorubathan,26.97,88.70
West Bengal,Gosaba,22.16,88.80
West Bengal,Gosanimari,26.15,89.37
West Bengal,Gurdaha,22.73,88.76
West Bengal,Guskhara,23.49,87.73
West Bengal,Habra,22.83,88.63
West Bengal,Haldia,22.06,88.11
West Bengal,Haldibari,26.33,88.77
West Bengal,Halisahar,22.95,88.42
West Bengal,Harindanga,22.03,88.32
West Bengal,Haringhata,22.95,88.57
West Bengal,Haripur,22.94,88.23
West Bengal,Hasimara,26.75,89.35
West Bengal,Hindusthan Cables Town,23.82,86.90
West Bengal,Howrah,22.58,88.32
West Bengal,Ichapur,22.80,88.37
West Bengal,Indpur,23.17,86.93
West Bengal,Ingraj Bazar,25.00,88.15
West Bengal,Islampur,26.27,88.20
West Bengal,Jafarpur,22.32,88.23
West Bengal,Jaigaon,26.87,89.38
West Bengal,Jalpaiguri,26.52,88.73
West Bengal,Jamuria,23.70,87.08
West Bengal,Jangipur,24.47,88.08
West Bengal,Jaynagar Majilpur,22.18,88.43
West Bengal,Jejur,22.88,88.12
West Bengal,Jhalida,23.37,85.98
West Bengal,Jhargram,22.45,86.98
West Bengal,Jhilimili,22.82,86.62
West Bengal,Kakdwip,21.88,88.18
West Bengal,Kalaikunda,22.34,87.23
West Bengal,Kaliaganj,25.63,88.32
West Bengal,Kalimpong,27.07,88.48
West Bengal,Kalna,23.22,88.37
West Bengal,Kalyani,22.98,88.43
West Bengal,Kamarhati,22.67,88.37
West Bengal,Kamarpukur,22.91,87.65
West Bengal,Kanchrapara,22.97,88.43
West Bengal,Kandi,23.95,88.03
West Bengal,Karimpur,23.97,88.62
West Bengal,Katwa,23.65,88.13
West Bengal,Kenda,23.20,86.53
West Bengal,Keshabpur,22.97,88.26
West Bengal,Kharagpur,22.33,87.32
West Bengal,Kharar,22.70,87.68
West Bengal,Kharba,25.42,88.07
West Bengal,Khardaha,22.72,88.38
West Bengal,Khatra,22.98,86.85
West Bengal,Kirnahar,23.75,87.87
West Bengal,Kolkata,22.54,88.34
West Bengal,Konnagar,22.70,88.35
West Bengal,Krishnanagar,23.40,88.50
West Bengal,Krishnapur,22.67,88.26
West Bengal,Kshirpai,22.71,87.62
West Bengal,Kulpi,22.08,88.24
West Bengal,Kultali,21.90,88.40
West Bengal,Kulti,23.73,86.85
West Bengal,Kurseong,26.88,88.28
West Bengal,Lalgarh,22.58,87.05
West Bengal,Lalgola,24.42,88.25
West Bengal,Loyabad,23.67,86.67
West Bengal,Madanpur,23.02,88.48
West Bengal,Madhyamgram,22.70,88.45
West Bengal,Mahiari,22.59,88.24
West Bengal,Mahishadal,22.18,87.98
West Bengal,Mainaguri,26.57,88.82
West Bengal,Manikpara,22.37,87.12
West Bengal,Masila,22.58,88.23
West Bengal,Mathabhanga,26.34,89.22
West Bengal,Matiali,26.93,88.81
West Bengal,Matigara,26.72,88.38
West Bengal,Medinipur,22.43,87.33
West Bengal,Mejia,23.57,87.10
West Bengal,Memari,23.20,88.12
West Bengal,Mirik,26.89,88.19
West Bengal,Mohanpur,21.84,87.43
West Bengal,Monoharpur,22.68,88.30
West Bengal,Muragacha,23.54,88.39
West Bengal,Muri,23.37,85.86
West Bengal,Murshidabad,24.18,88.27
West Bengal,Nabadwip,23.41,88.38
West Bengal,Nabagram,22.29,88.51
West Bengal,Nadia,23.40,88.50
West Bengal,Nagarukhra,22.94,88.64
West Bengal,Nagrakata,26.90,88.97
West Bengal,Naihati,22.90,88.42
West Bengal,Naksalbari,26.68,88.22
West Bengal,Nalhati,24.30,87.82
West Bengal,Nalpur,22.53,88.19
West Bengal,Namkhana,21.70,88.14
West Bengal,Nandigram,22.01,87.99
West Bengal,Nangi,22.51,88.22
West Bengal,Nayagram,22.03,87.18
West Bengal,Odlabari,26.84,88.63
West Bengal,Paikpara,24.77,87.92
West Bengal,Panagarh,23.45,87.43
West Bengal,Panchla,22.54,88.14
West Bengal,Panchmura,22.97,87.17
West Bengal,Pandua,23.08,88.28
West Bengal,Panihati,22.69,88.37
West Bengal,Panskura,22.42,87.70
West Bengal,Parbatipur,22.66,88.22
West Bengal,Patiram,25.32,88.75
West Bengal,Patrasaer,23.20,87.53
West Bengal,Patuli,23.55,88.25
West Bengal,Pujali,22.47,88.15
West Bengal,Puncha,23.12,86.65
West Bengal,Purulia,23.33,86.37
West Bengal,Raghudebbati,22.53,88.20
West Bengal,Raghunathpur,23.55,86.67
West Bengal,Raiganj,25.62,88.12
West Bengal,Rajmahal,25.05,87.84
West Bengal,Rajnagar,23.95,87.36
West Bengal,Ramchandrapur,22.90,88.48
West Bengal,Ramjibanpur,22.83,87.62
West Bengal,Ramnagar,22.78,88.25
West Bengal,Rampur Hat,24.18,87.78
West Bengal,Ranaghat,23.18,88.58
West Bengal,Raniganj,23.62,87.13
West Bengal,Raypur,22.41,88.51
West Bengal,Rishra,22.71,88.35
West Bengal,Sahapur,22.52,88.17
West Bengal,Sainthia,23.95,87.67
West Bengal,Salanpur,23.77,86.87
West Bengal,Sankarpur,23.60,87.20
West Bengal,Sankrail,22.57,88.24
West Bengal,Santipur,23.25,88.43
West Bengal,Santoshpur,22.50,88.17
West Bengal,Santuri,23.53,86.86
West Bengal,Sarenga,22.54,88.21
West Bengal,Serampore,22.75,88.34
West Bengal,Serpur,24.13,88.00
West Bengal,Shyamnagar,22.83,88.37
West Bengal,Siliguri,26.71,88.43
West Bengal,Singur,22.81,88.23
West Bengal,Sodpur,22.70,88.39
West Bengal,Solap,22.13,88.16
West Bengal,Sonada,27.00,88.14
West Bengal,Sonamukhi,23.30,87.42
West Bengal,Sonarpur,22.44,88.43
West Bengal,Srikhanda,23.60,88.08
West Bengal,Srirampur,23.35,88.12
West Bengal,Suri,23.92,87.53
West Bengal,Swarupnagar,22.83,88.87
West Bengal,Takdah,27.03,88.37
West Bengal,Taki,22.59,88.92
West Bengal,Tamluk,22.30,87.92
West Bengal,Tarakeswar,22.89,88.02
West Bengal,Titagarh,22.74,88.37
West Bengal,Tufanganj,26.32,89.67
West Bengal,Tulin,23.37,85.90
West Bengal,Uchalan,23.03,87.78
West Bengal,Ula,22.72,88.56
West Bengal,Uluberia,22.47,88.11
West Bengal,Uttar Dinajpur,25.62,88.12
West Bengal,Uttarpara Kotrung,22.67,88.35
